record_id,stratum,jaccard_at_10,overlap_n,pred_comparables,ref_comparables
Michael Toglia__2024_2025,baseline,1.0,10,"['Blake Sabol (2023)', 'Brad Miller (2022)', 'Franmil Reyes (2022)', 'Joey Bart (2022)', 'Kole Calhoun (2022)', 'Kyle Stowers (2024)', 'Martin Maldonado (2023)', 'Nolan Gorman (2024)', 'Shea Langeliers (2023)', 'Will Benson (2024)']","['Blake Sabol (2023)', 'Brad Miller (2022)', 'Franmil Reyes (2022)', 'Joey Bart (2022)', 'Kole Calhoun (2022)', 'Kyle Stowers (2024)', 'Martin Maldonado (2023)', 'Nolan Gorman (2024)', 'Shea Langeliers (2023)', 'Will Benson (2024)']"
Mickey Moniak__2024_2025,weakness_up,1.0,10,"['Anthony Santander (2021)', 'Bryan De La Cruz (2022)', 'Bryan Reynolds (2024)', 'CJ Abrams (2024)', 'Harold Ramirez (2021)', 'Nick Castellanos (2021)', 'Romy Gonzalez (2024)', 'Ryan Mountcastle (2021)', 'Teoscar Hernandez (2024)', 'Tyler Naquin (2021)']","['Anthony Santander (2021)', 'Bryan De La Cruz (2022)', 'Bryan Reynolds (2024)', 'CJ Abrams (2024)', 'Harold Ramirez (2021)', 'Nick Castellanos (2021)', 'Romy Gonzalez (2024)', 'Ryan Mountcastle (2021)', 'Teoscar Hernandez (2024)', 'Tyler Naquin (2021)']"
Miguel Andujar__2024_2025,strength_up,1.0,10,"['Alec Bohm (2022)', 'Alec Burleson (2023)', 'Alec Burleson (2024)', 'Christian Arroyo (2022)', 'Jose Altuve (2024)', 'Jose Miranda (2024)', 'Miguel Andujar (2024)', 'Ty France (2021)', 'Ty France (2022)', 'Will Brennan (2024)']","['Alec Bohm (2022)', 'Alec Burleson (2023)', 'Alec Burleson (2024)', 'Christian Arroyo (2022)', 'Jose Altuve (2024)', 'Jose Miranda (2024)', 'Miguel Andujar (2024)', 'Ty France (2021)', 'Ty France (2022)', 'Will Brennan (2024)']"
Miguel Rojas__2024_2025,weakness_up,1.0,10,"['David Peralta (2021)', 'Elvis Andrus (2023)', 'Ha-seong Kim (2022)', 'Ildemaro Vargas (2022)', 'Isiah Kiner-Falefa (2023)', 'Jon Berti (2023)', ""Ke'Bryan Hayes (2024)"", 'Masyn Winn (2024)', 'Xander Bogaerts (2023)', 'Zach McKinstry (2023)']","['David Peralta (2021)', 'Elvis Andrus (2023)', 'Ha-seong Kim (2022)', 'Ildemaro Vargas (2022)', 'Isiah Kiner-Falefa (2023)', 'Jon Berti (2023)', ""Ke'Bryan Hayes (2024)"", 'Masyn Winn (2024)', 'Xander Bogaerts (2023)', 'Zach McKinstry (2023)']"
Miguel Vargas__2024_2025,weakness_up,1.0,10,"['Ben Gamel (2022)', 'Carlos Santana (2023)', 'Gavin Lux (2024)', 'Jake Cronenworth (2024)', 'Jake Fraley (2022)', 'Jonathan India (2021)', 'Ketel Marte (2022)', 'LaMonte Wade Jr. (2022)', 'Luis Urias (2021)', 'Rafael Ortega (2021)']","['Ben Gamel (2022)', 'Carlos Santana (2023)', 'Gavin Lux (2024)', 'Jake Cronenworth (2024)', 'Jake Fraley (2022)', 'Jonathan India (2021)', 'Ketel Marte (2022)', 'LaMonte Wade Jr. (2022)', 'Luis Urias (2021)', 'Rafael Ortega (2021)']"
Mike Tauchman__2024_2025,weakness_up,1.0,10,"['Carson Kelly (2021)', 'Connor Joe (2023)', 'Hunter Renfroe (2024)', 'Isaac Paredes (2023)', 'LaMonte Wade Jr. (2022)', 'Luis Urias (2022)', 'Michael Conforto (2021)', 'Pavin Smith (2022)', 'Rafael Ortega (2022)', 'Victor Caratini (2021)']","['Carson Kelly (2021)', 'Connor Joe (2023)', 'Hunter Renfroe (2024)', 'Isaac Paredes (2023)', 'LaMonte Wade Jr. (2022)', 'Luis Urias (2022)', 'Michael Conforto (2021)', 'Pavin Smith (2022)', 'Rafael Ortega (2022)', 'Victor Caratini (2021)']"
Mike Yastrzemski__2024_2025,weakness_up,1.0,10,"['Brandon Nimmo (2021)', 'Carlos Santana (2023)', 'Christian Yelich (2021)', 'Connor Joe (2021)', 'Isaac Paredes (2022)', 'Lane Thomas (2021)', 'Luis Urias (2022)', 'Mike Tauchman (2023)', 'Mike Tauchman (2024)', 'Nathaniel Lowe (2024)']","['Brandon Nimmo (2021)', 'Carlos Santana (2023)', 'Christian Yelich (2021)', 'Connor Joe (2021)', 'Isaac Paredes (2022)', 'Lane Thomas (2021)', 'Luis Urias (2022)', 'Mike Tauchman (2023)', 'Mike Tauchman (2024)', 'Nathaniel Lowe (2024)']"
Mitch Garver__2024_2025,weakness_up,1.0,10,"['Brandon Belt (2022)', 'D.J. Stewart (2021)', 'Davis Schneider (2024)', 'Edouard Julien (2024)', 'JJ Bleday (2023)', 'Josh VanMeter (2021)', 'Matt Thaiss (2023)', 'Nolan Jones (2024)', 'Tom Murphy (2021)', 'Yoshi Tsutsugo (2021)']","['Brandon Belt (2022)', 'D.J. Stewart (2021)', 'Davis Schneider (2024)', 'Edouard Julien (2024)', 'JJ Bleday (2023)', 'Josh VanMeter (2021)', 'Matt Thaiss (2023)', 'Nolan Jones (2024)', 'Tom Murphy (2021)', 'Yoshi Tsutsugo (2021)']"
Mookie Betts__2024_2025,elite,1.0,10,"['Alex Bregman (2021)', 'Brandon Nimmo (2021)', 'DJ LeMahieu (2021)', 'Gabriel Moreno (2024)', 'Ildemaro Vargas (2023)', 'Jake Cronenworth (2021)', 'Max Kepler (2022)', 'Mookie Betts (2021)', 'Tommy La Stella (2021)', 'Will Smith (2023)']","['Alex Bregman (2021)', 'Brandon Nimmo (2021)', 'DJ LeMahieu (2021)', 'Gabriel Moreno (2024)', 'Ildemaro Vargas (2023)', 'Jake Cronenworth (2021)', 'Max Kepler (2022)', 'Mookie Betts (2021)', 'Tommy La Stella (2021)', 'Will Smith (2023)']"
Nathaniel Lowe__2024_2025,baseline,1.0,10,"['Austin Meadows (2021)', 'Enmanuel Valdez (2024)', 'Hunter Renfroe (2024)', 'Jacob Stallings (2024)', 'Jed Lowrie (2021)', 'Jorge Polanco (2024)', 'Rowdy Tellez (2024)', 'Spencer Torkelson (2022)', 'Tyler Nevin (2024)', 'Yoshi Tsutsugo (2021)']","['Austin Meadows (2021)', 'Enmanuel Valdez (2024)', 'Hunter Renfroe (2024)', 'Jacob Stallings (2024)', 'Jed Lowrie (2021)', 'Jorge Polanco (2024)', 'Rowdy Tellez (2024)', 'Spencer Torkelson (2022)', 'Tyler Nevin (2024)', 'Yoshi Tsutsugo (2021)']"
Nick Castellanos__2024_2025,weakness_up,1.0,10,"['Andrew Knizner (2023)', 'Chad Pinder (2022)', 'Elias Diaz (2023)', 'Harold Castro (2021)', 'Luis Garcia Jr. (2021)', 'Luis Garcia Jr. (2022)', 'Michael Chavis (2022)', 'Nick Castellanos (2022)', 'Nick Castellanos (2024)', 'Noelvi Marte (2024)']","['Andrew Knizner (2023)', 'Chad Pinder (2022)', 'Elias Diaz (2023)', 'Harold Castro (2021)', 'Luis Garcia Jr. (2021)', 'Luis Garcia Jr. (2022)', 'Michael Chavis (2022)', 'Nick Castellanos (2022)', 'Nick Castellanos (2024)', 'Noelvi Marte (2024)']"
Nick Fortes__2024_2025,weakness_up,1.0,10,"['Albert Almora Jr. (2022)', 'Alek Thomas (2022)', 'Endy Rodriguez (2023)', 'Freddy Fermin (2024)', 'Harrison Bader (2024)', 'Jeremy Pena (2023)', 'Jonah Heim (2021)', 'Kyle Farmer (2023)', 'Nick Solak (2021)', 'Oswaldo Cabrera (2024)']","['Albert Almora Jr. (2022)', 'Alek Thomas (2022)', 'Endy Rodriguez (2023)', 'Freddy Fermin (2024)', 'Harrison Bader (2024)', 'Jeremy Pena (2023)', 'Jonah Heim (2021)', 'Kyle Farmer (2023)', 'Nick Solak (2021)', 'Oswaldo Cabrera (2024)']"
Nick Gonzales__2024_2025,weakness_up,1.0,10,"['Bo Bichette (2024)', 'Edmundo Sosa (2021)', 'Erik Gonzalez (2021)', 'Ezequiel Duran (2024)', 'Jose Azocar (2022)', 'Josh Harrison (2022)', 'Kyle Farmer (2021)', 'Ozzie Albies (2022)', 'Reese McGuire (2022)', 'Yan Gomes (2022)']","['Bo Bichette (2024)', 'Edmundo Sosa (2021)', 'Erik Gonzalez (2021)', 'Ezequiel Duran (2024)', 'Jose Azocar (2022)', 'Josh Harrison (2022)', 'Kyle Farmer (2021)', 'Ozzie Albies (2022)', 'Reese McGuire (2022)', 'Yan Gomes (2022)']"
Nico Hoerner__2024_2025,strength_up,1.0,10,"['Bryson Stott (2023)', 'David Fletcher (2021)', 'Jacob Young (2024)', 'Jake McCarthy (2024)', 'Kevin Newman (2021)', 'Miguel Rojas (2024)', 'Nico Hoerner (2022)', 'Nico Hoerner (2023)', 'Nico Hoerner (2024)', 'Santiago Espinal (2021)']","['Bryson Stott (2023)', 'David Fletcher (2021)', 'Jacob Young (2024)', 'Jake McCarthy (2024)', 'Kevin Newman (2021)', 'Miguel Rojas (2024)', 'Nico Hoerner (2022)', 'Nico Hoerner (2023)', 'Nico Hoerner (2024)', 'Santiago Espinal (2021)']"
Noelvi Marte__2024_2025,weakness_up,1.0,10,"['J.T. Realmuto (2023)', 'Jordan Westburg (2024)', 'Joshua Palacios (2023)', 'Kerry Carpenter (2023)', 'Randal Grichuk (2022)', 'Romy Gonzalez (2024)', 'Ryan Mountcastle (2022)', 'Ryan Mountcastle (2023)', 'Tyler Naquin (2022)', 'Zach Neto (2024)']","['J.T. Realmuto (2023)', 'Jordan Westburg (2024)', 'Joshua Palacios (2023)', 'Kerry Carpenter (2023)', 'Randal Grichuk (2022)', 'Romy Gonzalez (2024)', 'Ryan Mountcastle (2022)', 'Ryan Mountcastle (2023)', 'Tyler Naquin (2022)', 'Zach Neto (2024)']"
Nolan Arenado__2024_2025,weakness_up,1.0,10,"['Abraham Toro (2024)', 'Andy Ibanez (2021)', 'Colt Keith (2024)', 'Donovan Solano (2021)', 'Isiah Kiner-Falefa (2023)', 'Jeff McNeil (2021)', 'Kyle Farmer (2023)', 'Miguel Rojas (2023)', 'Oswaldo Cabrera (2024)', 'Owen Miller (2022)']","['Abraham Toro (2024)', 'Andy Ibanez (2021)', 'Colt Keith (2024)', 'Donovan Solano (2021)', 'Isiah Kiner-Falefa (2023)', 'Jeff McNeil (2021)', 'Kyle Farmer (2023)', 'Miguel Rojas (2023)', 'Oswaldo Cabrera (2024)', 'Owen Miller (2022)']"
Nolan Gorman__2024_2025,weakness_up,1.0,10,"['Aristides Aquino (2021)', 'Brad Miller (2022)', 'Joey Bart (2022)', 'Joey Votto (2023)', 'Justyn-Henry Malloy (2024)', 'Mitch Haniger (2024)', 'Nick Pratto (2023)', 'Tom Murphy (2021)', 'Trevor Larnach (2021)', 'Yoshi Tsutsugo (2021)']","['Aristides Aquino (2021)', 'Brad Miller (2022)', 'Joey Bart (2022)', 'Joey Votto (2023)', 'Justyn-Henry Malloy (2024)', 'Mitch Haniger (2024)', 'Nick Pratto (2023)', 'Tom Murphy (2021)', 'Trevor Larnach (2021)', 'Yoshi Tsutsugo (2021)']"
Nolan Jones__2024_2025,weakness_up,1.0,10,"['Brett Baty (2023)', 'Brian Anderson (2022)', 'Daniel Schneemann (2024)', 'Emmanuel Rivera (2024)', 'Mitch Haniger (2023)', 'Spencer Torkelson (2024)', 'Stephen Vogt (2021)', 'Wil Myers (2021)', 'Wil Myers (2022)', 'Yoshi Tsutsugo (2021)']","['Brett Baty (2023)', 'Brian Anderson (2022)', 'Daniel Schneemann (2024)', 'Emmanuel Rivera (2024)', 'Mitch Haniger (2023)', 'Spencer Torkelson (2024)', 'Stephen Vogt (2021)', 'Wil Myers (2021)', 'Wil Myers (2022)', 'Yoshi Tsutsugo (2021)']"
Nolan Schanuel__2024_2025,strength_up,1.0,10,"['Andrew Benintendi (2022)', 'Austin Nola (2022)', 'Charlie Blackmon (2023)', 'DJ LeMahieu (2021)', 'J.P. Crawford (2022)', 'Jurickson Profar (2022)', 'Nolan Schanuel (2024)', 'Tommy La Stella (2021)', 'Tyler Stephenson (2021)', 'Willie Calhoun (2024)']","['Andrew Benintendi (2022)', 'Austin Nola (2022)', 'Charlie Blackmon (2023)', 'DJ LeMahieu (2021)', 'J.P. Crawford (2022)', 'Jurickson Profar (2022)', 'Nolan Schanuel (2024)', 'Tommy La Stella (2021)', 'Tyler Stephenson (2021)', 'Willie Calhoun (2024)']"
Oneil Cruz__2024_2025,decliner,1.0,10,"['Byron Buxton (2022)', 'Byron Buxton (2023)', 'Elly De La Cruz (2023)', 'Fernando Tatis Jr. (2021)', 'Gunnar Henderson (2023)', 'Jazz Chisholm Jr. (2022)', 'Jazz Chisholm Jr. (2023)', 'Michael Toglia (2024)', 'Oneil Cruz (2022)', 'Oneil Cruz (2024)']","['Byron Buxton (2022)', 'Byron Buxton (2023)', 'Elly De La Cruz (2023)', 'Fernando Tatis Jr. (2021)', 'Gunnar Henderson (2023)', 'Jazz Chisholm Jr. (2022)', 'Jazz Chisholm Jr. (2023)', 'Michael Toglia (2024)', 'Oneil Cruz (2022)', 'Oneil Cruz (2024)']"
Orlando Arcia__2024_2025,weakness_up,1.0,10,"['Andy Ibanez (2024)', 'Brett Wisely (2024)', 'Casey Schmitt (2023)', 'David Dahl (2021)', 'Erik Gonzalez (2021)', 'Ezequiel Duran (2024)', 'Marwin Gonzalez (2021)', 'Owen Miller (2021)', 'Pat Valaika (2021)', 'Reese McGuire (2023)']","['Andy Ibanez (2024)', 'Brett Wisely (2024)', 'Casey Schmitt (2023)', 'David Dahl (2021)', 'Erik Gonzalez (2021)', 'Ezequiel Duran (2024)', 'Marwin Gonzalez (2021)', 'Owen Miller (2021)', 'Pat Valaika (2021)', 'Reese McGuire (2023)']"
Otto Lopez__2024_2025,weakness_up,1.0,10,"['Ildemaro Vargas (2022)', 'Jean Segura (2021)', 'Jean Segura (2022)', 'Maikel Garcia (2023)', 'Manuel Margot (2021)', 'Marcus Semien (2024)', 'Masyn Winn (2024)', 'Nolan Arenado (2021)', 'Santiago Espinal (2022)', 'Xander Bogaerts (2023)']","['Ildemaro Vargas (2022)', 'Jean Segura (2021)', 'Jean Segura (2022)', 'Maikel Garcia (2023)', 'Manuel Margot (2021)', 'Marcus Semien (2024)', 'Masyn Winn (2024)', 'Nolan Arenado (2021)', 'Santiago Espinal (2022)', 'Xander Bogaerts (2023)']"
Ozzie Albies__2024_2025,weakness_up,1.0,10,"['Abraham Toro (2024)', 'Colt Keith (2024)', 'Freddy Galvis (2021)', 'Jake Cronenworth (2023)', 'Jake Fraley (2023)', 'Manuel Margot (2022)', 'Manuel Margot (2024)', 'Owen Miller (2022)', 'Tucupita Marcano (2023)', 'Wenceel Perez (2024)']","['Abraham Toro (2024)', 'Colt Keith (2024)', 'Freddy Galvis (2021)', 'Jake Cronenworth (2023)', 'Jake Fraley (2023)', 'Manuel Margot (2022)', 'Manuel Margot (2024)', 'Owen Miller (2022)', 'Tucupita Marcano (2023)', 'Wenceel Perez (2024)']"
Parker Meadows__2024_2025,weakness_up,1.0,10,"['Austin Barnes (2021)', 'Billy McKinney (2021)', 'Guillermo Heredia (2021)', 'Ha-seong Kim (2021)', 'Jake Meyers (2023)', 'Jared Triolo (2023)', 'Jared Triolo (2024)', 'Matt Reynolds (2022)', 'Max Schuemann (2024)', 'Oscar Mercado (2021)']","['Austin Barnes (2021)', 'Billy McKinney (2021)', 'Guillermo Heredia (2021)', 'Ha-seong Kim (2021)', 'Jake Meyers (2023)', 'Jared Triolo (2023)', 'Jared Triolo (2024)', 'Matt Reynolds (2022)', 'Max Schuemann (2024)', 'Oscar Mercado (2021)']"
Patrick Bailey__2024_2025,elite,1.0,10,"['Austin Hedges (2023)', 'Jake Rogers (2024)', 'Jonathan Schoop (2022)', 'Jose Trevino (2022)', 'Michael A. Taylor (2021)', 'Nick Ahmed (2021)', 'Patrick Bailey (2023)', 'Patrick Bailey (2024)', 'Sean Murphy (2021)', 'Willy Adames (2023)']","['Austin Hedges (2023)', 'Jake Rogers (2024)', 'Jonathan Schoop (2022)', 'Jose Trevino (2022)', 'Michael A. Taylor (2021)', 'Nick Ahmed (2021)', 'Patrick Bailey (2023)', 'Patrick Bailey (2024)', 'Sean Murphy (2021)', 'Willy Adames (2023)']"
Paul DeJong__2024_2025,decliner,1.0,10,"['Avisail Garcia (2022)', 'Connor Wong (2023)', 'DJ Peters (2021)', 'Javier Baez (2024)', 'Jo Adell (2022)', 'Joey Loperfido (2024)', 'Korey Lee (2024)', 'Kyle Stowers (2024)', 'Luis Robert Jr. (2024)', 'Oscar Colas (2023)']","['Avisail Garcia (2022)', 'Connor Wong (2023)', 'DJ Peters (2021)', 'Javier Baez (2024)', 'Jo Adell (2022)', 'Joey Loperfido (2024)', 'Korey Lee (2024)', 'Kyle Stowers (2024)', 'Luis Robert Jr. (2024)', 'Oscar Colas (2023)']"
Paul Goldschmidt__2024_2025,weakness_up,1.0,10,"['Abraham Toro (2021)', 'Alec Bohm (2022)', 'Alec Burleson (2023)', 'Cody Bellinger (2024)', 'Jose Altuve (2024)', 'Juan Yepez (2024)', 'Luis Garcia Jr. (2023)', 'Matt Vierling (2022)', 'Pavin Smith (2021)', 'Ty France (2022)']","['Abraham Toro (2021)', 'Alec Bohm (2022)', 'Alec Burleson (2023)', 'Cody Bellinger (2024)', 'Jose Altuve (2024)', 'Juan Yepez (2024)', 'Luis Garcia Jr. (2023)', 'Matt Vierling (2022)', 'Pavin Smith (2021)', 'Ty France (2022)']"
Pedro Pages__2024_2025,weakness_up,1.0,10,"['Austin Hedges (2021)', 'Brian Serven (2022)', 'Christian Vazquez (2023)', 'Christian Vazquez (2024)', 'Jackie Bradley Jr. (2022)', 'Jonah Heim (2021)', 'Kyle Higashioka (2023)', 'Paul DeJong (2023)', 'Seby Zavala (2022)', 'Tucker Barnhart (2021)']","['Austin Hedges (2021)', 'Brian Serven (2022)', 'Christian Vazquez (2023)', 'Christian Vazquez (2024)', 'Jackie Bradley Jr. (2022)', 'Jonah Heim (2021)', 'Kyle Higashioka (2023)', 'Paul DeJong (2023)', 'Seby Zavala (2022)', 'Tucker Barnhart (2021)']"
Pete Alonso__2024_2025,baseline,1.0,10,"['Eloy Jimenez (2022)', 'Giancarlo Stanton (2021)', 'Jorge Soler (2023)', 'Marcell Ozuna (2023)', 'Marcell Ozuna (2024)', 'Pete Alonso (2022)', 'Rafael Devers (2023)', 'Rowdy Tellez (2022)', 'Shohei Ohtani (2022)', 'Vladimir Guerrero Jr. (2022)']","['Eloy Jimenez (2022)', 'Giancarlo Stanton (2021)', 'Jorge Soler (2023)', 'Marcell Ozuna (2023)', 'Marcell Ozuna (2024)', 'Pete Alonso (2022)', 'Rafael Devers (2023)', 'Rowdy Tellez (2022)', 'Shohei Ohtani (2022)', 'Vladimir Guerrero Jr. (2022)']"
Pete Crow-Armstrong__2024_2025,weakness_up,1.0,10,"['Andres Gimenez (2022)', 'Brenton Doyle (2024)', 'Edmundo Sosa (2024)', 'Fernando Tatis Jr. (2023)', 'Javier Baez (2021)', 'Jeremy Pena (2022)', 'Jorge Mateo (2022)', 'Michael Harris II (2022)', 'Pete Crow-Armstrong (2024)', 'Tim Anderson (2021)']","['Andres Gimenez (2022)', 'Brenton Doyle (2024)', 'Edmundo Sosa (2024)', 'Fernando Tatis Jr. (2023)', 'Javier Baez (2021)', 'Jeremy Pena (2022)', 'Jorge Mateo (2022)', 'Michael Harris II (2022)', 'Pete Crow-Armstrong (2024)', 'Tim Anderson (2021)']"
Rafael Devers__2024_2025,weakness_up,1.0,10,"['Giancarlo Stanton (2021)', 'Jorge Soler (2023)', 'Jorge Soler (2024)', 'Kyle Schwarber (2021)', 'Pete Alonso (2024)', 'Rhys Hoskins (2021)', 'Rhys Hoskins (2022)', 'Rowdy Tellez (2022)', 'Triston Casas (2023)', 'William Contreras (2022)']","['Giancarlo Stanton (2021)', 'Jorge Soler (2023)', 'Jorge Soler (2024)', 'Kyle Schwarber (2021)', 'Pete Alonso (2024)', 'Rhys Hoskins (2021)', 'Rhys Hoskins (2022)', 'Rowdy Tellez (2022)', 'Triston Casas (2023)', 'William Contreras (2022)']"
Ramon Laureano__2024_2025,weakness_up,1.0,10,"['Anthony Santander (2023)', 'Anthony Santander (2024)', 'Bryan Reynolds (2022)', 'Bryce Harper (2022)', 'C.J. Cron (2022)', 'Heliot Ramos (2024)', 'Hunter Renfroe (2022)', 'Joey Meneses (2022)', 'Jose Abreu (2021)', 'Rowdy Tellez (2021)']","['Anthony Santander (2023)', 'Anthony Santander (2024)', 'Bryan Reynolds (2022)', 'Bryce Harper (2022)', 'C.J. Cron (2022)', 'Heliot Ramos (2024)', 'Hunter Renfroe (2022)', 'Joey Meneses (2022)', 'Jose Abreu (2021)', 'Rowdy Tellez (2021)']"
Ramon Urias__2024_2025,weakness_up,1.0,10,"['Austin Hays (2023)', 'Emmanuel Rivera (2022)', 'Harrison Bader (2024)', 'Marwin Gonzalez (2022)', 'Max Kepler (2024)', 'Orlando Arcia (2024)', ""Travis d'Arnaud (2021)"", ""Travis d'Arnaud (2023)"", 'Yoan Moncada (2022)', 'Zach Neto (2023)']","['Austin Hays (2023)', 'Emmanuel Rivera (2022)', 'Harrison Bader (2024)', 'Marwin Gonzalez (2022)', 'Max Kepler (2024)', 'Orlando Arcia (2024)', ""Travis d'Arnaud (2021)"", ""Travis d'Arnaud (2023)"", 'Yoan Moncada (2022)', 'Zach Neto (2023)']"
Randal Grichuk__2024_2025,baseline,1.0,10,"['Albert Pujols (2021)', 'Anthony Santander (2023)', 'Bryan De La Cruz (2022)', 'C.J. Cron (2022)', 'Frank Schwindel (2021)', 'J.T. Realmuto (2024)', 'Jordan Westburg (2024)', 'Kerry Carpenter (2023)', 'Randal Grichuk (2023)', 'Rowdy Tellez (2021)']","['Albert Pujols (2021)', 'Anthony Santander (2023)', 'Bryan De La Cruz (2022)', 'C.J. Cron (2022)', 'Frank Schwindel (2021)', 'J.T. Realmuto (2024)', 'Jordan Westburg (2024)', 'Kerry Carpenter (2023)', 'Randal Grichuk (2023)', 'Rowdy Tellez (2021)']"
Randy Arozarena__2024_2025,weakness_up,1.0,10,"['Brad Miller (2021)', 'Brandon Lowe (2021)', 'Franchy Cordero (2022)', 'Ian Happ (2021)', 'Jarred Kelenic (2023)', 'Justin Upton (2021)', 'Randy Arozarena (2023)', 'Seth Brown (2022)', 'Spencer Torkelson (2023)', 'Will Benson (2023)']","['Brad Miller (2021)', 'Brandon Lowe (2021)', 'Franchy Cordero (2022)', 'Ian Happ (2021)', 'Jarred Kelenic (2023)', 'Justin Upton (2021)', 'Randy Arozarena (2023)', 'Seth Brown (2022)', 'Spencer Torkelson (2023)', 'Will Benson (2023)']"
Rhys Hoskins__2024_2025,weakness_up,1.0,10,"['Austin Slater (2023)', 'Gary Sanchez (2024)', 'Ji-Man Choi (2021)', 'Michael Busch (2024)', 'Mike Yastrzemski (2023)', 'Mitch Garver (2022)', 'Pavin Smith (2022)', 'Trent Grisham (2024)', ""Tyler O'Neill (2023)"", 'Yoan Moncada (2021)']","['Austin Slater (2023)', 'Gary Sanchez (2024)', 'Ji-Man Choi (2021)', 'Michael Busch (2024)', 'Mike Yastrzemski (2023)', 'Mitch Garver (2022)', 'Pavin Smith (2022)', 'Trent Grisham (2024)', ""Tyler O'Neill (2023)"", 'Yoan Moncada (2021)']"
Riley Greene__2024_2025,baseline,1.0,10,"['Avisail Garcia (2021)', 'Heliot Ramos (2024)', 'J.D. Martinez (2023)', 'Jake Burger (2024)', 'Jesus Sanchez (2021)', 'Kerry Carpenter (2024)', 'Mark Vientos (2024)', 'Ryan Zimmerman (2021)', 'Shea Langeliers (2024)', 'Teoscar Hernandez (2022)']","['Avisail Garcia (2021)', 'Heliot Ramos (2024)', 'J.D. Martinez (2023)', 'Jake Burger (2024)', 'Jesus Sanchez (2021)', 'Kerry Carpenter (2024)', 'Mark Vientos (2024)', 'Ryan Zimmerman (2021)', 'Shea Langeliers (2024)', 'Teoscar Hernandez (2022)']"
Rob Refsnyder__2024_2025,decliner,1.0,10,"['Evan Longoria (2021)', 'George Springer (2021)', 'Ian Happ (2024)', 'James Wood (2024)', 'Joc Pederson (2023)', 'Mike Trout (2023)', 'Paul Goldschmidt (2023)', 'Riley Greene (2024)', 'Seiya Suzuki (2022)', 'Seiya Suzuki (2024)']","['Evan Longoria (2021)', 'George Springer (2021)', 'Ian Happ (2024)', 'James Wood (2024)', 'Joc Pederson (2023)', 'Mike Trout (2023)', 'Paul Goldschmidt (2023)', 'Riley Greene (2024)', 'Seiya Suzuki (2022)', 'Seiya Suzuki (2024)']"
Romy Gonzalez__2024_2025,weakness_up,1.0,10,"['Avisail Garcia (2021)', 'Bo Bichette (2022)', 'C.J. Cron (2022)', 'Christian Encarnacion-Strand (2023)', 'J.D. Martinez (2021)', 'Jordan Westburg (2024)', 'Kerry Carpenter (2023)', 'Ryan Mountcastle (2022)', 'Ryan Mountcastle (2023)', ""Ryan O'Hearn (2023)""]","['Avisail Garcia (2021)', 'Bo Bichette (2022)', 'C.J. Cron (2022)', 'Christian Encarnacion-Strand (2023)', 'J.D. Martinez (2021)', 'Jordan Westburg (2024)', 'Kerry Carpenter (2023)', 'Ryan Mountcastle (2022)', 'Ryan Mountcastle (2023)', ""Ryan O'Hearn (2023)""]"
Ronald Acuna Jr.__2024_2025,baseline,1.0,10,"['Bryce Harper (2021)', 'Christian Yelich (2022)', 'James Wood (2024)', 'Joc Pederson (2023)', 'Joey Votto (2021)', 'Matt Olson (2021)', 'Max Muncy (2023)', 'Paul Goldschmidt (2022)', 'Randy Arozarena (2023)', 'Seiya Suzuki (2024)']","['Bryce Harper (2021)', 'Christian Yelich (2022)', 'James Wood (2024)', 'Joc Pederson (2023)', 'Joey Votto (2021)', 'Matt Olson (2021)', 'Max Muncy (2023)', 'Paul Goldschmidt (2022)', 'Randy Arozarena (2023)', 'Seiya Suzuki (2024)']"
Rowdy Tellez__2024_2025,weakness_up,1.0,10,"['Heliot Ramos (2024)', 'Hunter Renfroe (2022)', 'MJ Melendez (2024)', 'Marcell Ozuna (2022)', 'Randy Arozarena (2022)', 'Ryan Jeffers (2023)', 'Ryan Zimmerman (2021)', 'Shea Langeliers (2024)', 'Tyler Soderstrom (2024)', 'Willy Adames (2021)']","['Heliot Ramos (2024)', 'Hunter Renfroe (2022)', 'MJ Melendez (2024)', 'Marcell Ozuna (2022)', 'Randy Arozarena (2022)', 'Ryan Jeffers (2023)', 'Ryan Zimmerman (2021)', 'Shea Langeliers (2024)', 'Tyler Soderstrom (2024)', 'Willy Adames (2021)']"
Royce Lewis__2024_2025,decliner,1.0,10,"['Enrique Hernandez (2024)', 'Jordan Westburg (2023)', 'Joshua Palacios (2023)', 'Leody Taveras (2022)', 'Michael Massey (2023)', 'Ramon Laureano (2021)', 'Tyrone Taylor (2021)', 'Tyrone Taylor (2022)', 'Tyrone Taylor (2024)', 'Willi Castro (2024)']","['Enrique Hernandez (2024)', 'Jordan Westburg (2023)', 'Joshua Palacios (2023)', 'Leody Taveras (2022)', 'Michael Massey (2023)', 'Ramon Laureano (2021)', 'Tyrone Taylor (2021)', 'Tyrone Taylor (2022)', 'Tyrone Taylor (2024)', 'Willi Castro (2024)']"
