record_id,player_id,player_name,season_t,season_t1,pentagon_area_t,pentagon_area_t1,delta_area,war_t,wrc_t,ops_t,delta_war,delta_wrc,delta_ops,vec_t_power,vec_t_contact,vec_t_discipline,vec_t_defense,vec_t_speed,delta_vec_power,delta_vec_contact,delta_vec_discipline,delta_vec_defense,delta_vec_speed,is_elite,is_strength_up,is_weakness_up,is_decliner,stratum
Tommy Edman__2021_2022,Tommy Edman,Tommy Edman,2021,2022,6219.116702966633,6963.140366934341,744.0236639677078,3.0,89,0.695,2.4000000000000004,17,0.03,37.553999299477525,62.672449358413104,39.84616497481384,55.771069001616254,64.34724967089491,4.929826808274356,-4.739392553957032,2.3748238742995724,5.739954764641631,4.297428593547139,True,True,True,False,elite
Darin Ruf__2021_2022,Darin Ruf,Darin Ruf,2021,2022,6049.674157952582,4436.968859066261,-1612.7052988863215,2.9,144,0.904,-3.6,-55,-0.259,55.753711091169606,52.51481402453494,54.78517830473717,48.93667759623494,40.462872650782096,-12.572703298024678,-6.445177180392122,-3.298876025818771,-15.368950638282136,1.7664040710460824,True,False,True,False,elite
Harrison Bader__2021_2022,Harrison Bader,Harrison Bader,2021,2022,5019.618512521796,4841.160411905587,-178.45810061620887,2.9,108,0.785,-1.5,-24,-0.135,41.23120925998785,51.737030334616485,38.89623837448246,56.127058800056346,43.41891992321471,-8.230821657884462,1.02845567368977,-1.844796022503012,-7.597987015306771,14.05973460865301,False,False,True,False,weakness_up
Max Stassi__2021_2022,Max Stassi,Max Stassi,2021,2022,5019.703892296317,4024.928330532139,-994.7755617641774,2.9,105,0.752,-3.0,-42,-0.181,46.16509416277446,44.30948803704994,43.87160780523232,60.43148051592514,36.73055790013193,-6.361649916457616,-7.025667487095369,4.198867667009075,-16.389261535098548,-0.1071451870096993,False,False,True,False,weakness_up
Mark Canha__2021_2022,Mark Canha,Mark Canha,2021,2022,5211.181961003036,4541.53962192775,-669.6423390752861,2.9,116,0.746,-0.3999999999999999,10,0.024,38.31889857768802,52.34668735423111,53.834818963201286,42.45946291455803,47.648683882992536,1.290754683064506,4.473148424757582,-4.95591939870139,-4.012063982430604,-13.784439210082226,False,False,True,False,weakness_up
Jose Abreu__2021_2022,Jose Abreu,Jose Abreu,2021,2022,4592.788070617744,5219.363136630142,626.5750660123986,2.8,125,0.831,1.0,12,-0.007,52.979721529384165,51.37802311867432,40.87494160942365,38.59304782431476,35.58624157031871,-3.272265468613952,11.15200520858962,4.569505980526365,2.178442062414525,-0.5146871189251172,False,False,True,False,weakness_up
Chris Taylor__2021_2022,Chris Taylor,Chris Taylor,2021,2022,4998.986415370892,4520.139280050781,-478.8471353201112,2.8,113,0.782,-1.1,-20,-0.1049999999999999,43.75786226972589,44.95848857065789,47.36489932435104,37.5596848098014,57.02014622534264,-2.3827862669677278,-11.08850863011638,-3.4652795982679336,10.212015081492702,-6.316128446372453,False,False,True,False,weakness_up
Omar Narvaez__2021_2022,Omar Narvaez,Omar Narvaez,2021,2022,4409.666523437479,4371.099681030752,-38.56684240672712,2.8,100,0.743,-1.4999999999999998,-29,-0.146,33.77054112162595,53.34505281451362,40.37749859419483,55.61802927893379,34.36734175570629,-4.112420136606282,-4.242750796564735,4.221284081825132,-0.3235978084546502,1.8863440267521057,False,False,True,False,weakness_up
Adolis Garcia__2021_2022,Adolis Garcia,Adolis Garcia,2021,2022,4406.143183837782,5234.56386330821,828.4206794704278,2.8,99,0.741,0.4000000000000003,13,0.015,49.96654486543176,40.111776873031445,29.85028083294112,54.74470148252086,42.30726844339369,3.5752620072239054,4.007514965708758,3.414079221243174,-10.329353292188811,15.8877411545701,False,False,True,False,weakness_up
Amed Rosario__2021_2022,Amed Rosario,Amed Rosario,2021,2022,4890.581170373278,4830.322175408394,-60.25899496488364,2.8,102,0.731,0.2000000000000001,2,-0.016,39.86438712584412,55.41199462916385,34.948205256401934,43.14989230853889,55.78554053014616,0.5135739801908557,4.859480133631543,-4.387986389279284,-2.158519790716099,1.1099549928507957,False,False,True,False,weakness_up
Kevin Kiermaier__2021_2022,Kevin Kiermaier,Kevin Kiermaier,2021,2022,4875.534968946298,4717.88583204442,-157.6491369018786,2.8,101,0.716,-1.7999999999999998,-12,-0.0669999999999999,35.60693766743028,46.29725811349402,39.19087521156128,55.27496960223329,50.87562243486684,7.091093812787797,-0.3560526535238537,-0.9493462544247606,-8.530478878006399,-1.5107836423563512,False,False,True,False,weakness_up
Kyle Schwarber__2021_2022,Kyle Schwarber,Kyle Schwarber,2021,2022,5038.3705978063335,4915.776533208993,-122.59406459734056,2.7,145,0.928,-0.5,-16,-0.101,60.82659133158219,50.89949887097826,53.24921294986431,33.32197594884978,32.01899437506192,3.1150394839733906,-5.693819006354936,0.9288866205309816,-8.760426962369412,9.41596761183451,False,True,True,False,strength_up
J.D. Martinez__2021_2022,J.D. Martinez,J.D. Martinez,2021,2022,4407.932937313559,4019.3484795888985,-388.5844577246603,2.7,126,0.867,-1.3000000000000005,-7,-0.0769999999999999,53.103818070160216,52.63880717359132,36.26917454274411,38.963154669758765,34.23486908703535,-5.5412749153347605,-2.518376950216222,3.8288381569546246,-0.6813930230541771,-4.835378313779728,False,False,True,False,weakness_up
Salvador Perez__2021_2022,Salvador Perez,Salvador Perez,2021,2022,3501.9694745351467,3493.2516663419965,-8.717808193150177,2.7,125,0.859,-1.9,-18,-0.1019999999999999,60.40139409706545,46.85110764207863,23.100972109870124,27.31618734834097,32.16194917506817,-8.178976357187878,-0.5337966536040923,4.194398526393844,7.018333652083246,-0.6703002807873659,False,False,True,True,decliner
Willson Contreras__2021_2022,Willson Contreras,Willson Contreras,2021,2022,4489.410333754206,4844.732243511342,355.3219097571364,2.7,111,0.778,0.7999999999999998,23,0.0369999999999999,51.71650595558628,43.20860555602874,45.10453541450674,45.61864610897843,32.87384523634246,2.94079339429608,5.66136473760497,-3.1763408045910424,-2.993259864750613,4.961974656394361,False,False,True,False,weakness_up
George Springer__2021_2022,George Springer,George Springer,2021,2022,5359.3387430886505,5614.587205514635,255.24846242598412,2.6,140,0.907,1.4,-7,-0.093,54.412232419473725,51.01895104963602,46.95029155951121,43.7672365608035,41.18977568401584,-4.955022226807593,2.542455860290474,-1.8660268882548152,-3.285603214720666,13.49397865301465,False,False,True,False,weakness_up
Hunter Renfroe__2021_2022,Hunter Renfroe,Hunter Renfroe,2021,2022,4632.058016992082,4576.680439812631,-55.37757717945169,2.6,113,0.816,-0.2000000000000001,11,-0.0089999999999998,53.206477018437376,52.48772326368164,38.93212263955722,49.097588135290245,29.258362342249114,-0.4975006737566687,-2.044916075451461,1.9040249465066807,-8.572720654417886,5.60939529988628,False,False,True,False,weakness_up
Kolten Wong__2021_2022,Kolten Wong,Kolten Wong,2021,2022,4865.804344908469,5180.627917688689,314.8235727802203,2.6,109,0.783,-0.3000000000000002,8,-0.013,39.563977770916175,57.634460794273366,39.78630005960782,45.47928577282244,45.26702964002844,2.4549735457698176,-2.235977185500083,10.865134973431772,-8.817642870220574,4.347560112409781,False,False,True,True,decliner
Robbie Grossman__2021_2022,Robbie Grossman,Robbie Grossman,2021,2022,5337.317797818127,4297.358925967657,-1039.9588718504692,2.6,114,0.772,-2.6,-32,-0.15,41.00600364772289,52.88889200954367,59.43856563864759,35.92965242496787,49.07954643014709,-8.350863589964646,-6.509127496514331,-6.743749284078703,6.098516062082332,-10.73304430868628,False,False,True,False,weakness_up
Trent Grisham__2021_2022,Trent Grisham,Trent Grisham,2021,2022,5494.214998451782,5499.088849156003,4.873850704220786,2.6,104,0.74,-0.9000000000000001,-21,-0.1139999999999999,40.44129136094896,52.98800217877928,51.81374093756343,45.91847932371228,49.63307529751707,1.693216766072254,-9.641307632858016,1.6044651176936071,5.460235937835179,0.3888906057351704,False,False,True,False,weakness_up
Whit Merrifield__2021_2022,Whit Merrifield,Whit Merrifield,2021,2022,5632.996377048478,4853.432297776868,-779.5640792716104,2.6,89,0.711,-1.3,-2,-0.0379999999999999,33.48055794405088,61.0766569205456,37.94331960849983,48.5579506696312,68.7602003960665,2.672940263714331,-4.5286659864989005,2.29008494095838,-2.08733848245042,-20.139953903425983,False,False,True,False,weakness_up
Eduardo Escobar__2021_2022,Eduardo Escobar,Eduardo Escobar,2021,2022,4445.341093358616,4270.563594238678,-174.7774991199376,2.5,108,0.786,-0.6000000000000001,-4,-0.06,43.723386463954384,52.69279801650744,39.67879018112568,44.36540446069744,36.24929812896956,1.7874340643535334,-3.355858728347407,-2.71281227451626,-3.648920795779368,3.255533783755723,False,False,True,False,weakness_up
Ryan McMahon__2021_2022,Ryan McMahon,Ryan McMahon,2021,2022,5095.063532255093,5705.108990278582,610.0454580234882,2.5,93,0.779,0.6000000000000001,4,-0.038,46.317549742469325,48.266061535560446,43.49970084583951,55.48966287446618,38.95229903323013,4.221578402606596,1.1903141827734205,3.7812352935130704,-0.8557025629889239,4.561137754370513,False,False,True,False,weakness_up
Ketel Marte__2021_2022,Ketel Marte,Ketel Marte,2021,2022,5376.245443749634,5165.668248319848,-210.5771954297861,2.4,141,0.909,-0.5999999999999999,-39,-0.182,51.360135470673214,65.06305728845453,44.46327954153642,35.97600200225005,39.75058562007428,-5.623383251446164,-9.76985356221357,3.1576438239072786,5.012339567996953,3.478683326083001,False,False,True,False,weakness_up
Jared Walsh__2021_2022,Jared Walsh,Jared Walsh,2021,2022,4352.599281114921,4005.2392729616654,-347.3600081532545,2.4,126,0.85,-3.2,-49,-0.2079999999999999,52.12180280677158,52.43326554489583,38.96448818829914,35.80796991160879,33.913388452812015,-5.861507128114731,-8.502506749226782,-0.9877497045992598,4.937109506645626,2.575777079312857,False,False,True,False,weakness_up
Patrick Wisdom__2021_2022,Patrick Wisdom,Patrick Wisdom,2021,2022,4417.504285626132,3992.8919250893646,-424.612360536767,2.4,117,0.823,-1.2,-11,-0.0979999999999999,57.840200224997865,33.58224346560106,38.023323113972026,48.37936230777898,39.83090644787126,-5.207527982835224,1.802790837906926,6.077557034753632,-15.291087442801157,1.1696663899660535,False,False,True,False,weakness_up
Wander Franco__2021_2022,Wander Franco,Wander Franco,2021,2022,5323.915227315486,5781.238980400245,457.3237530847591,2.4,126,0.81,-0.1,-11,-0.064,40.37378005081886,62.24360252585692,43.40791606652626,42.87160929670436,49.49162608730609,0.2336413282333964,3.423366042034907,1.215263278181986,3.1902057166244404,2.490474723414934,False,True,True,True,decliner
Luis Urias__2021_2022,Luis Urias,Luis Urias,2021,2022,4739.146794824238,4989.8831174809975,250.7363226567595,2.4,112,0.789,0.0,-2,-0.05,44.81310221664051,53.320018078443326,47.44786204135123,36.67267762686198,40.57973348489387,-2.618177860841392,-0.1449272494861659,3.2081931467824987,8.155509000756432,-2.8292003326347483,False,False,True,False,weakness_up
Dylan Carlson__2021_2022,Dylan Carlson,Dylan Carlson,2021,2022,4410.90839870018,4974.943996056953,564.035597356773,2.4,111,0.78,-0.5,-13,-0.085,40.10877736834711,50.616085158475286,45.30263785945199,39.86278037012833,39.348071123643855,-3.837766811481906,0.8998681973568239,2.097063471282248,5.7998242715087045,9.31524046833345,False,False,True,True,decliner
C.J. Cron__2021_2022,C.J. Cron,C.J. Cron,2021,2022,4676.926238970234,4726.069301073527,49.14306210329232,2.3,125,0.905,-0.8999999999999999,-22,-0.122,51.31176023348614,53.9392266019511,44.66895758058438,39.58212350776514,31.79536982235281,0.303165004093799,-2.711658536023819,-5.703542480541394,1.459038999431591,8.128290728151963,False,False,True,True,decliner
Avisail Garcia__2021_2022,Avisail Garcia,Avisail Garcia,2021,2022,4302.224730284444,3554.912972210101,-747.3117580743424,2.3,115,0.82,-3.3,-54,-0.238,54.00239930089225,46.64718586098429,31.035400768600763,44.11654246813507,37.82455110265587,-10.449143291807552,-7.934698602261356,-3.0333838522903385,-2.256939950520064,3.544834879612452,False,False,True,False,weakness_up
Adam Duvall__2021_2022,Adam Duvall,Adam Duvall,2021,2022,4526.303922137009,4249.02100528731,-277.2829168496992,2.3,101,0.772,-1.4999999999999998,-13,-0.0949999999999999,53.320123684919736,43.34489025100467,34.23746353788416,53.41612689816296,36.48683977557997,-7.548199889966625,-1.8575597924168503,1.947309724659988,-5.751924859341258,4.294894296467916,False,False,True,False,weakness_up
Josh Harrison__2021_2022,Josh Harrison,Josh Harrison,2021,2022,4147.275866777668,4089.677735360476,-57.59813141719224,2.3,104,0.741,-0.7999999999999998,-7,-0.0539999999999999,35.11048461254138,60.68886044566217,33.1224871637522,47.75296031387721,36.18881281769592,0.1350722512607163,-5.816449406092765,0.4653796697036938,-0.8515110540925193,3.348936626061459,False,False,True,False,weakness_up
Josh Bell__2021_2022,Josh Bell,Josh Bell,2021,2022,5017.148928330062,4841.449938865757,-175.69898946430476,2.2,119,0.823,-0.1,5,-0.0389999999999999,54.09889860914595,55.47367533614909,49.26358131600093,42.300488565553934,28.349920177582085,-9.059333524944982,3.604309041131472,4.515895168577131,-5.648103158823723,0.6863255626422387,False,False,True,False,weakness_up
Trevor Story__2021_2022,Trevor Story,Trevor Story,2021,2022,5161.909181054287,5369.910066531636,208.0008854773496,2.2,98,0.801,0.2999999999999998,2,-0.064,47.59673180682029,49.077549079701576,39.70223511003592,41.98460211376494,54.74134984873698,0.9486606178677944,-4.98438802722464,-0.8967300790146595,11.407317978844596,-2.0713567021555197,False,False,True,False,weakness_up
Michael Brantley__2021_2022,Michael Brantley,Michael Brantley,2021,2022,5164.193538510518,5712.292921836233,548.0993833257153,2.2,121,0.799,-1.1,7,-0.014,40.46553179978231,70.61545230416453,45.22798199050111,39.70380602112423,37.58169483721032,1.6076262289424506,-3.5294460231758933,11.95088520467666,2.565603986201353,-2.757269380607127,False,False,True,True,decliner
Anthony Rizzo__2021_2022,Anthony Rizzo,Anthony Rizzo,2021,2022,5135.9297488409575,4792.126002084061,-343.80374675689654,2.2,114,0.783,0.2999999999999998,17,0.0339999999999999,46.49564453997044,57.20256593261391,44.8435089495858,44.86656316544715,39.00588927780379,5.876951435750726,-5.212988034779436,3.195306929796473,-5.588952135879772,-6.596992624821148,False,False,True,False,weakness_up
Wil Myers__2021_2022,Wil Myers,Wil Myers,2021,2022,4520.6381907023215,4463.859556078154,-56.77863462416735,2.2,111,0.768,-1.0000000000000002,-8,-0.055,41.53666923993704,44.46470152735007,45.159119870992086,46.09231998450719,40.741877953108926,0.1313892506061762,0.7175159044439425,-3.4923556499822794,0.5300345057941129,0.930876080463257,False,False,True,False,weakness_up
Jonathan Schoop__2021_2022,Jonathan Schoop,Jonathan Schoop,2021,2022,4326.77541259199,4588.866029085868,262.09061649387786,2.2,105,0.755,-0.9000000000000001,-48,-0.1939999999999999,44.73594692030628,54.58547177647147,32.518608713116485,44.67385775659102,38.35344171005507,-6.246144584776147,-8.784493698342175,-2.5688754141475165,22.19730039267506,4.477105006179102,False,False,True,True,decliner
Brett Phillips__2021_2022,Brett Phillips,Brett Phillips,2021,2022,5597.485887275686,4432.145254394364,-1165.3406328813217,2.2,102,0.727,-2.1,-65,-0.2609999999999999,46.06575901240907,35.550653041151925,48.72552449531638,55.15328708887421,56.45009778379245,-10.033674881233845,-5.049940127423124,-4.975866268701083,-0.8500675148271952,-6.510383040541832,False,False,False,False,baseline
Yan Gomes__2021_2022,Yan Gomes,Yan Gomes,2021,2022,4763.175990535999,4052.948347680114,-710.2276428558848,2.2,94,0.723,-1.3000000000000005,-19,-0.0979999999999999,42.09436328302955,55.675293642749786,34.17448051326871,54.404453316826455,40.52966841292411,-6.526554560642666,-0.5864578130923377,-3.773031099222916,-4.809308799943082,-0.8280125678631123,False,False,False,False,baseline
Max Kepler__2021_2022,Max Kepler,Max Kepler,2021,2022,6080.76424399372,5620.2038439140615,-460.5604000796584,2.2,97,0.719,-0.7000000000000002,-3,-0.0529999999999999,45.27233093282514,51.64294834856955,49.72209693777904,52.292438579613886,54.13332895078497,-3.06845118387156,5.562102476018886,2.1689791195425343,0.8520134444244007,-15.55442076068698,True,False,False,False,elite
Mitch Garver__2021_2022,Mitch Garver,Mitch Garver,2021,2022,5247.919563816473,4753.240412163447,-494.67915165302566,2.1,139,0.875,-1.9,-39,-0.173,54.53589326508811,48.47195931638315,51.320622531009015,44.53418581612559,36.53356816625993,-8.954839837639952,0.1943248279230545,-2.565235615112897,-2.657759632195912,1.919404809920408,False,False,True,False,weakness_up
Mitch Haniger__2021_2022,Mitch Haniger,Mitch Haniger,2021,2022,4051.834840842066,4725.419225574608,673.5843847325414,2.1,120,0.804,-1.2000000000000002,-6,-0.068,49.94287463903727,48.653560631728574,40.37684901561606,30.962723804816616,35.549445626310074,-0.1327166310385124,-0.6198890664329824,3.18276877128963,13.469448051830096,1.7677350465105022,False,False,True,True,decliner
Alex Bregman__2021_2022,Alex Bregman,Alex Bregman,2021,2022,5524.399491740269,6214.130095609807,689.7306038695378,2.1,114,0.777,3.3000000000000003,23,0.0429999999999999,39.66558914349132,62.35720568374008,55.79434446128696,46.07507982218773,36.08615611035992,5.0540492930988,0.4181073096181791,7.912446762729751,4.785319781318165,-4.477148118578803,False,True,True,False,strength_up
Mike Yastrzemski__2021_2022,Mike Yastrzemski,Mike Yastrzemski,2021,2022,5054.886164347267,5070.572549203127,15.686384855859616,2.1,106,0.768,-0.6000000000000001,-7,-0.071,46.142125356237166,47.88784190021868,45.31569915595436,44.38383154828122,46.8268068697081,-0.4065494007831489,0.9256332633458796,5.800485540220166,-3.672564115800412,-2.240386451939898,False,False,False,True,decliner
